headword_as_printed	expanded_form	pos	glosses	source_page	scan_url	bucket
Թեւազգեաց, -զգեցեալ, -զգեցիկ		a.	winged, furnished with wings, plumed, fledged.	dict-255.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf125.jpg	body
Թեւաքօղեմ		va.	to shelter with the wings, to cover.	dict-255.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf125.jpg	body
Թզաւ		s.	span; palm	dict-257.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf126.jpg	body
Թէատրասէր				dict-256.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf126.jpg	body
Թէյաման		s.	(Չայնիկ); tea-pot.	dict-256.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf126.jpg	body
Թընդի		s.	noise, sound, din, uproar, crash; resounding, booming, echo; wriggling, frisking	dict-257.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf126.jpg	body
Թթուածնաղ		s.	acid salt.	dict-256.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf126.jpg	body
Թթու խմոր		s.	leaven,; leaven, yeast.	dict-256.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf126.jpg	body
Թիթեռն		s.	butterfly, papilio	dict-257.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf126.jpg	body
Թիթէն		s.	dried cow-dung.; dried cowdung.	dict-257.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf126.jpg	body
Թիթղոն		s.	mica, ammochrysos.	dict-257.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf126.jpg	body
Թիթրէն		s.	dried cow-dung.; dried cowdung.	dict-257.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf126.jpg	body
Թիռ, Թիռք			desire, eagerness, longing.	dict-258.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf127.jpg	body
Թլեր		s.	amulet, talisman.	dict-257.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf126.jpg	body
Թղթաբաշխ		s.	letter carrier, postman, courier, post, messenger.; clerk.	dict-259.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf127.jpg	body
Թղթախաղ		s.	card-playing; game at cards; card-playing, game at cards;	dict-259.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf127.jpg	body
Թմրի		s.	lime-tree, linden; turk. օգլամուր.	dict-259.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf127.jpg	body
Թմրիչ		s.	slice; rod, stick.	dict-259.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf127.jpg	body
Թնդոշակ		s. bot.	monk's rhubarb, dock.	dict-260.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf128.jpg	body
Թնթղուլ				dict-260.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf128.jpg	body
Թնտիր				dict-260.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf128.jpg	body
Թշեմ		vn.	to stuff one's self; to eat voraciously.; to stuff one's self, to eat voraciously.	dict-260.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf128.jpg	body
Թշնամանագիր		a.	libellous; opprobrious; defamatory.; libellous, opprobrious, defamatory.	dict-260.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf128.jpg	body
Թշուառաբերան		a.	painful; disastrous; unfortunate.; painful, disastrous, unfortunate.	dict-260.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf128.jpg	body
Թշուառայեցոյց		a.	full of misery, miserable.	dict-260.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf128.jpg	body
Թոբեկ		s.	mole; mole;	dict-260.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf128.jpg	body
Թոթիւն		s.	young one, little one	dict-261.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf128.jpg	body
Թողացեալ կին			divorced woman.	dict-261.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf128.jpg	body
Թողոփա				dict-260.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf128.jpg	body
Թոնդրուք, Թոնիր		s.	eastern stove and oven, (tandoor).	dict-261.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf128.jpg	body
Թոշ		s.	film of any substance on the surface of waters.	dict-262.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf129.jpg	body
Թորթն		s.	bot. scammony.	dict-262.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf129.jpg	body
Թորիծ		s.	bore in the ears for ear-rings; a hole made in planks or beams for a drag-rope.; bore in the ears for earrings	dict-262.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf129.jpg	body
Թորշ		s.	film of any substance on the surface of waters.	dict-262.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf129.jpg	body
Թուագէտ				dict-262.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf129.jpg	body
Թուերգահան		s.	ciphering, arithmetic.	dict-262.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf129.jpg	body
Թունաւորութի	Թունաւորութիւն	s.	poisonous quality or state; poisoning.	dict-264.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf130.jpg	body
Թունթունալ արջոյ			the growling of a bear.	dict-264.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf130.jpg	body
Թոքած				dict-264.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf130.jpg	body
Թոքամ		vn.	to cough.	dict-264.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf130.jpg	body
Թոքշ		a.	tough, difficult to masticate.	dict-264.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf130.jpg	body
Թռնծ		a.	crippled, lame, maimed, mutilated.	dict-262.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf129.jpg	body
Թռնձ		s.	shell-fish.	dict-262.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf129.jpg	body
Թաթառ, Թաթիռ, Թռոյ, Թաթառն		s.	whirlwind; water-spout.; whirlwind, water-spout.	dict-244.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf120.jpg	body
Թռունք		s.	butterfly, papilio	dict-257.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf126.jpg	body
Թրախաղ				dict-265.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf130.jpg	body
Թրմուտ		s.	bot. lupine.	dict-265.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf130.jpg	body
Թքաբարբ		s.	ptyas, (sort of asp).	dict-266.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf131.jpg	body
Ժախնոց		s.	heap of dirt;	dict-266.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf131.jpg	body
Ժամագէտ		s.	horoscope, nativity.	dict-268.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf132.jpg	body
Ժամահար գործի, Ժամահարութիւն		s. mech.	clock-work.	dict-268.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf132.jpg	body
Ժամանակաբան				dict-268.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf132.jpg	body
Ժամանակախօսութի	Ժամանակախօսութիւն	s.	chronology.	dict-269.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf132.jpg	body
Ժամանող		a.	that arrives, or comes; that is able.	dict-269.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf132.jpg	body
Ժանտագործութի	Ժանտագործութիւն	s.	misdeed, wickedness, rascality, villany; obscenity, libertinism.	dict-270.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf133.jpg	body
Ժառանգութի	Ժառանգութիւն	s.	inheritance, heritage, patrimony, succession; seizure, possession; diocese; ecclesiastical state, the clergy	dict-271.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf133.jpg	body
Ժեխնոց		s.	heap of dirt;; heap of dirt; dust-pan.	dict-266.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf131.jpg	body
Վակժոյժ լինիմ, Վակժուժեմ or ժիմ		vn.	to grapple, to clutch strongly with the hand, to lock one's arms round, to hug, to hold fast on, to cling to.	dict-696.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf346.jpg	body
Ժիշտ		a.	inattentive; neglectful.; inattentive, neglectful.	dict-271.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf133.jpg	body
Ժղանք		s.	miscellany; diversion, pastime.	dict-272.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf134.jpg	body
Ժողովրդակեր		a.	exterminating; deadly; exterminating, deadly.	dict-273.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf134.jpg	body
Ժոռատ		a.	toothless.	dict-274.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf135.jpg	body
Ժոռատութիւն		s.	toothlessness.	dict-274.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf135.jpg	body
Ժուկ		s.	time, moment	dict-273.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf134.jpg	body
Ժռաս		s.	sour grapes.	dict-273.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf134.jpg	body
Ժռութի	Ժռութիւն	s.	unripeness, immaturity; unripeness, immaturity.	dict-273.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf134.jpg	body
Ժրանճնակ				dict-273.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf134.jpg	body
Ժփթեմ		va.	to shake up, to stir, to agitate (the water)	dict-274.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf135.jpg	body
Իգախաղութիւն		S.		dict-275.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf135.jpg	body
Կռփամարտ, -իկ		s.	boxing-match, fight with fists; pugilism, boxing;; a. boxer.; boxing-match, fight with fists; pugilism, boxing; boxer.	dict-395.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf195.jpg	body
ի միում վայրկենի			directly, incontinently, instantaneously	dict-699.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf347.jpg	body
Ի նանիր				dict-277.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf136.jpg	body
Ինդիկտիոն				dict-277.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf136.jpg	body
Ի ներս				dict-277.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf136.jpg	body
Ի ներքոյ				dict-277.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf136.jpg	body
Ի ներքուստ				dict-277.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf136.jpg	body
Ինքնակամութի	Ինքնակամութիւն	s.	spontaneousness, voluntariness, free will.	dict-278.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf137.jpg	body
Ինքնակրութիւն		s.	idiopathy.	dict-278.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf137.jpg	body
Ինքնահիւսակ		a.	woven by himself.	dict-278.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf137.jpg	body
Ինքնամահ				dict-279.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf137.jpg	body
Ինքնապսրով		a.	that blames himself.	dict-278.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf137.jpg	body
Իշաքեղ				dict-280.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf138.jpg	body
Իշեան, Իշեարք		s. pl.	asses.	dict-280.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf138.jpg	body
Իշնորեկան			Տ․ Զուիրակ․	dict-281.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf138.jpg	body
Իշտ		int.	oh! fie! pugh! pish! ho there! holla!	dict-281.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf138.jpg	body
Իշտրմուզ			Տ․ Զայլամն․	dict-281.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf138.jpg	body
Սուդար, ի . ունք		s.	s. L. w. sudarium, [white handkerchief; veil.; veil.	dict-682.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf339.jpg	body
Իջեւանիմ		vn.	to lodge, to take up one's abode, to stop, to reside, to dwell, to nestle.	dict-281.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf138.jpg	body
Իջլաւան			&c. Տ․ Իջեվան, &c.	dict-281.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf138.jpg	body
Ի սակս			Տ․ Սակս․	dict-281.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf138.jpg	body
Իսկիզբն				dict-282.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf139.jpg	body
Իսպառասպուռ				dict-282.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf139.jpg	body
Ի վաղիւ				dict-282.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf139.jpg	body
ի Վաղուց				dict-697.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf346.jpg	body
ի Վաղուց հետէ		ad.	already; formerly; a long time ago; anciently; long since; already, formerly, a long time ago, anciently; long since.	dict-697.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf346.jpg	body
Իրախոյզ		a.	curious, that makes researches.	dict-282.png	https://archive.org/download/ANewDictionaryArmenian-english/page/leaf139.jpg	body
